EmployeeID,Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,NumCompaniesWorkedPrevious,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,Shift,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,OverTime_encoded,AgeGroup
1520108,41,No,Travel_Rarely,Cardiology,3,3,Life Sciences,3,Male,2,2,Nurse,2,Divorced,93849,2,No,11,3,3,1,14,5,3,5,4,0,4,0,36-45
1707431,32,No,Travel_Rarely,Neurology,2,3,Technical Degree,4,Male,3,1,Other,1,Single,25610,1,No,14,3,4,0,4,4,3,4,2,1,2,0,26-35
1246075,35,No,Travel_Rarely,Neurology,26,4,Life Sciences,3,Female,3,3,Other,4,Single,92789,1,Yes,16,3,3,0,9,2,3,9,0,1,7,1,26-35
1665956,38,No,Travel_Rarely,Cardiology,10,2,Life Sciences,1,Female,3,2,Nurse,4,Married,56102,1,No,11,3,3,1,10,1,3,10,7,1,9,0,36-45
1468963,50,No,Travel_Frequently,Cardiology,1,4,Life Sciences,2,Male,3,2,Nurse,3,Divorced,70644,7,No,12,3,4,2,12,3,3,6,3,0,1,0,46-55
1457695,36,No,Travel_Rarely,Cardiology,11,4,Marketing,2,Female,2,2,Nurse,4,Married,69846,4,No,13,3,1,1,8,2,2,6,3,0,0,0,36-45
1043685,45,No,Travel_Rarely,Cardiology,20,3,Life Sciences,4,Female,3,2,Nurse,3,Single,50925,8,No,15,3,3,0,8,3,3,5,3,0,1,0,36-45
1336668,40,No,Travel_Rarely,Neurology,2,4,Life Sciences,3,Male,2,1,Other,3,Single,29495,2,No,14,3,4,0,8,2,3,2,2,2,2,0,36-45
1044917,35,No,Travel_Frequently,Neurology,18,4,Life Sciences,3,Male,3,2,Nurse,3,Married,59735,1,Yes,14,3,4,2,10,2,4,10,2,0,2,1,26-35
1758264,40,No,Travel_Rarely,Neurology,2,4,Medical,3,Female,3,1,Other,3,Married,21011,2,No,14,3,2,3,20,2,3,5,3,0,2,0,36-45
1175359,35,No,Travel_Rarely,Neurology,1,4,Life Sciences,3,Female,1,1,Other,4,Married,31259,1,No,12,3,4,1,4,5,3,4,3,1,1,0,26-35
1640979,29,No,Travel_Rarely,Neurology,13,2,Other,4,Male,2,2,Nurse,2,Married,42263,4,Yes,13,3,1,1,10,2,3,4,3,0,3,1,26-35
1321040,29,No,Travel_Rarely,Neurology,28,4,Medical,4,Female,2,1,Other,1,Single,39743,1,No,14,3,2,0,5,3,1,5,4,0,4,0,26-35
1293237,50,Yes,Travel_Rarely,Cardiology,28,3,Marketing,4,Male,2,3,Nurse,1,Divorced,113967,4,Yes,13,3,2,1,20,3,3,3,2,2,0,1,46-55
1715801,39,No,Travel_Rarely,Cardiology,24,1,Marketing,2,Female,2,4,Nurse,4,Married,126326,0,No,11,3,1,1,21,2,2,20,9,9,6,0,36-45
1626443,31,No,Non-Travel,Cardiology,5,3,Medical,2,Male,3,2,Therapist,1,Single,104328,0,No,19,3,2,0,10,2,3,9,4,1,7,0,26-35
1787925,26,No,Travel_Rarely,Cardiology,5,3,Other,4,Female,2,1,Other,3,Single,31143,0,No,18,3,4,0,5,2,3,4,2,0,0,0,26-35
1444959,36,No,Travel_Frequently,Neurology,23,2,Medical,3,Male,4,2,Nurse,4,Married,26996,4,No,17,3,3,1,17,3,3,5,2,0,3,0,36-45
1196529,39,No,Travel_Rarely,Neurology,6,1,Medical,4,Male,2,3,Nurse,1,Married,104906,4,No,15,3,1,1,9,5,3,7,7,1,7,0,36-45
1417927,27,No,Travel_Rarely,Cardiology,4,3,Life Sciences,2,Male,4,2,Therapist,2,Married,64491,1,Yes,20,4,2,1,6,0,3,6,2,0,3,1,26-35
1322645,49,No,Travel_Frequently,Cardiology,2,3,Medical,4,Male,2,2,Nurse,2,Married,56595,2,No,14,3,4,0,17,3,2,9,6,0,8,0,46-55
1879510,34,No,Travel_Rarely,Neurology,8,3,Medical,2,Male,4,2,Nurse,3,Married,46242,2,No,12,3,1,0,6,3,4,4,3,1,2,0,26-35
1345828,37,No,Travel_Rarely,Maternity,1,4,Life Sciences,1,Male,2,2,Therapist,3,Divorced,62927,1,No,18,3,3,1,7,2,4,7,5,0,7,0,36-45
1837461,40,No,Travel_Rarely,Cardiology,2,4,Life Sciences,3,Female,3,5,Admin,3,Married,189431,0,No,14,3,4,0,21,2,3,20,15,1,12,0,36-45
1720201,45,No,Travel_Rarely,Maternity,2,2,Other,4,Female,2,2,Therapist,4,Divorced,60585,1,No,19,3,1,2,10,3,3,10,7,3,9,0,36-45
1566303,39,No,Travel_Rarely,Maternity,1,1,Life Sciences,4,Female,2,4,Therapist,4,Married,133791,1,No,16,3,3,1,21,3,3,21,6,11,8,0,36-45
1108233,56,No,Non-Travel,Maternity,1,4,Life Sciences,3,Male,3,2,Other,3,Divorced,66213,1,No,21,4,1,1,13,2,2,13,12,1,9,0,56-65
1548714,49,No,Travel_Rarely,Maternity,7,4,Life Sciences,3,Male,3,3,Other,2,Divorced,109893,3,No,14,3,2,2,29,3,3,8,7,0,7,0,46-55
1823206,36,No,Travel_Rarely,Maternity,5,4,Life Sciences,2,Female,3,3,Other,1,Married,84084,4,No,12,3,3,2,9,6,3,3,2,0,2,0,36-45
1464646,38,No,Travel_Frequently,Maternity,1,3,Life Sciences,4,Male,3,2,Nurse,4,Married,49718,7,No,15,3,4,2,19,4,4,13,11,2,9,0,36-45
1118938,53,No,Travel_Rarely,Maternity,2,5,Technical Degree,3,Female,2,3,Therapist,4,Married,106775,0,No,16,3,2,1,34,4,3,33,7,1,9,0,46-55
1266767,36,No,Non-Travel,Cardiology,8,4,Technical Degree,1,Male,3,2,Nurse,4,Divorced,53330,4,No,13,3,4,2,12,3,3,7,7,0,7,0,36-45
1432515,40,No,Travel_Frequently,Maternity,2,2,Medical,3,Female,4,2,Other,2,Married,44562,1,No,24,4,4,1,8,2,3,8,7,3,7,0,36-45
1440199,24,No,Travel_Rarely,Maternity,17,1,Medical,4,Female,2,2,Therapist,3,Divorced,45959,1,No,15,3,2,2,5,6,3,4,2,3,2,0,18-25
1449468,41,No,Travel_Rarely,Neurology,1,3,Human Resources,4,Male,2,5,Admin,3,Married,201485,1,No,12,3,2,1,22,3,3,22,7,2,10,0,36-45
1308741,32,No,Travel_Rarely,Neurology,3,2,Life Sciences,3,Female,3,3,Therapist,4,Single,117170,3,No,15,3,4,0,10,6,3,7,7,7,7,0,26-35
1117655,54,No,Travel_Rarely,Neurology,3,3,Life Sciences,4,Male,3,4,Therapist,4,Married,186680,3,No,14,3,1,0,36,2,3,10,9,0,9,0,46-55
1439166,40,No,Travel_Rarely,Cardiology,2,2,Marketing,2,Female,3,2,Nurse,2,Married,59609,3,No,14,3,3,1,15,4,3,11,8,5,10,0,36-45
1141471,43,No,Travel_Rarely,Neurology,15,2,Life Sciences,3,Male,2,4,Therapist,3,Married,184832,1,No,24,4,1,1,14,3,3,14,10,6,11,0,36-45
1731320,35,No,Travel_Rarely,Maternity,2,3,Life Sciences,3,Male,2,3,Therapist,2,Divorced,107877,2,No,18,3,2,1,15,2,4,7,7,6,4,0,26-35
1697463,58,No,Travel_Rarely,Maternity,5,3,Technical Degree,3,Female,2,3,Other,2,Divorced,110796,2,Yes,13,3,4,1,24,3,3,6,0,0,4,1,56-65
1540491,32,No,Non-Travel,Maternity,1,4,Technical Degree,4,Male,3,2,Nurse,1,Married,42914,4,No,14,3,2,1,9,3,2,6,5,1,2,0,26-35
1034607,27,No,Travel_Rarely,Maternity,1,2,Life Sciences,3,Female,3,3,Therapist,1,Married,77826,1,No,11,3,4,0,9,3,3,9,7,0,7,0,26-35
1123123,29,No,Travel_Rarely,Maternity,7,3,Life Sciences,3,Male,3,2,Other,4,Divorced,69542,1,Yes,11,3,2,2,6,2,3,6,0,1,0,1,26-35
1380232,47,No,Travel_Rarely,Cardiology,2,4,Life Sciences,2,Female,4,4,Admin,2,Divorced,167706,6,No,14,3,3,3,29,2,3,3,2,1,2,0,46-55
1345928,44,No,Travel_Rarely,Cardiology,5,3,Marketing,2,Male,3,5,Admin,2,Married,191237,7,No,11,3,3,1,26,5,3,22,9,3,10,0,36-45
1165218,52,No,Non-Travel,Maternity,19,4,Medical,4,Male,3,1,Nurse,4,Married,44709,0,No,18,3,1,1,5,3,3,4,3,1,2,0,46-55
1194754,41,No,Travel_Rarely,Cardiology,3,3,Life Sciences,3,Male,2,2,Nurse,2,Divorced,93849,2,No,11,3,3,1,14,5,3,5,4,0,4,0,36-45
1162618,34,No,Travel_Rarely,Maternity,1,5,Life Sciences,2,Male,3,1,Nurse,4,Married,28256,1,No,12,3,4,1,10,4,2,10,9,8,8,0,26-35
1661522,39,No,Travel_Frequently,Maternity,1,1,Life Sciences,2,Male,3,5,Admin,3,Divorced,201569,1,Yes,14,3,3,1,21,3,3,21,8,1,6,1,36-45
1469038,42,No,Travel_Rarely,Maternity,29,3,Life Sciences,2,Male,3,2,Therapist,2,Married,46557,1,No,13,3,4,1,10,3,2,9,8,7,8,0,36-45
1026975,50,No,Travel_Rarely,Cardiology,1,4,Medical,4,Female,3,5,Admin,4,Divorced,204929,3,No,11,3,3,1,32,3,2,7,0,0,6,0,46-55
1267061,46,No,Non-Travel,Maternity,7,4,Medical,3,Female,3,2,Therapist,3,Married,55209,2,No,14,3,3,0,7,2,4,1,0,0,0,0,46-55
1184336,45,No,Travel_Rarely,Maternity,10,2,Life Sciences,1,Male,3,1,Nurse,4,Married,27867,3,No,21,4,4,2,8,3,2,2,2,0,2,0,36-45
1852420,31,No,Travel_Rarely,Cardiology,5,4,Life Sciences,1,Female,3,2,Nurse,4,Married,57498,1,No,11,3,1,2,10,2,3,10,0,0,2,0,26-35
1622092,29,No,Travel_Rarely,Maternity,21,4,Life Sciences,2,Female,4,3,Therapist,1,Divorced,104790,1,No,11,3,3,1,10,1,3,10,9,8,8,0,26-35
1870096,41,No,Travel_Rarely,Cardiology,1,3,Marketing,2,Male,4,3,Nurse,1,Married,88116,1,No,16,3,3,1,10,2,3,10,7,0,7,0,36-45
1288694,38,No,Travel_Rarely,Cardiology,10,2,Life Sciences,1,Female,3,2,Nurse,4,Married,56102,1,No,11,3,3,1,10,1,3,10,7,1,9,0,36-45
1354174,53,No,Travel_Rarely,Cardiology,2,4,Life Sciences,1,Female,2,4,Admin,4,Married,161984,2,No,16,3,3,0,31,3,3,25,8,3,7,0,46-55
1121812,35,No,Travel_Frequently,Cardiology,11,2,Marketing,4,Male,3,2,Nurse,4,Divorced,52164,1,No,11,3,4,1,5,3,3,5,2,0,2,0,26-35
1688790,49,No,Travel_Rarely,Maternity,6,1,Life Sciences,3,Female,2,4,Other,3,Married,146643,2,Yes,19,3,2,1,30,3,3,15,11,2,12,1,46-55
1847082,40,No,Travel_Rarely,Maternity,8,2,Life Sciences,2,Female,3,2,Therapist,1,Married,68418,2,Yes,16,3,2,1,18,3,3,1,0,0,0,1,36-45
1137940,46,No,Travel_Rarely,Cardiology,3,3,Technical Degree,1,Female,4,4,Nurse,1,Divorced,138863,2,No,12,3,4,1,25,5,3,19,17,2,8,0,46-55
1531743,58,No,Travel_Rarely,Neurology,1,3,Medical,4,Female,3,5,Therapist,1,Married,206861,3,Yes,21,4,3,1,32,3,3,9,8,1,5,1,56-65
1156488,48,No,Travel_Frequently,Maternity,4,5,Medical,3,Male,2,4,Admin,4,Married,159621,2,No,25,4,2,1,23,3,3,2,2,2,2,0,46-55
1578755,29,No,Travel_Rarely,Maternity,1,3,Life Sciences,1,Female,3,1,Nurse,4,Divorced,39480,1,No,15,3,1,3,3,5,3,3,2,1,2,0,26-35
1333885,31,No,Travel_Rarely,Neurology,7,4,Life Sciences,4,Male,3,2,Nurse,4,Divorced,62108,3,No,22,4,4,1,10,3,2,7,7,1,7,0,26-35
1258908,38,No,Travel_Frequently,Maternity,3,4,Other,3,Male,3,1,Nurse,3,Married,29621,3,No,16,3,1,1,8,2,3,2,2,2,2,0,36-45
1245218,29,No,Travel_Rarely,Maternity,1,3,Life Sciences,1,Male,3,2,Other,1,Married,56417,0,No,12,3,1,1,6,5,2,5,3,0,2,0,26-35
1730370,36,No,Travel_Rarely,Maternity,7,4,Other,2,Male,3,1,Nurse,4,Single,49119,2,No,18,3,3,0,8,6,3,6,2,0,1,0,36-45
1577435,42,No,Travel_Rarely,Maternity,2,2,Medical,4,Male,3,4,Admin,1,Married,185483,0,No,17,3,4,1,23,3,3,22,6,13,7,0,36-45
1151756,25,No,Travel_Rarely,Cardiology,8,3,Life Sciences,4,Male,4,2,Nurse,2,Married,50936,0,No,22,4,3,1,4,4,3,3,2,1,2,0,18-25
1045493,48,No,Travel_Rarely,Neurology,1,3,Life Sciences,4,Male,2,5,Therapist,4,Single,191783,6,No,12,3,3,0,25,3,4,1,0,0,0,0,46-55
1570909,38,No,Travel_Frequently,Maternity,6,4,Life Sciences,1,Male,2,2,Therapist,3,Married,55871,2,No,11,3,4,1,10,1,3,8,3,7,7,0,36-45
1509347,43,No,Travel_Rarely,Maternity,8,4,Other,3,Female,3,2,Other,3,Divorced,47481,4,Yes,14,3,4,0,8,3,3,5,2,0,2,1,36-45
1217582,53,No,Travel_Rarely,Neurology,3,4,Medical,3,Male,3,4,Therapist,3,Married,184632,3,Yes,16,3,4,3,21,5,2,5,3,1,3,1,46-55
1110329,54,No,Travel_Rarely,Neurology,5,2,Medical,1,Male,3,5,Therapist,1,Married,203763,4,No,11,3,3,1,24,4,2,4,2,1,2,0,46-55
1044146,47,No,Travel_Rarely,Maternity,25,3,Medical,1,Male,3,3,Other,3,Single,90647,2,No,23,4,2,0,25,3,3,17,14,12,11,0,46-55
1865209,31,No,Travel_Rarely,Maternity,7,2,Medical,2,Female,3,2,Therapist,1,Married,45213,1,No,12,3,2,1,13,5,1,13,10,3,12,0,26-35
1548274,23,No,Travel_Rarely,Maternity,26,1,Life Sciences,3,Male,3,1,Nurse,4,Divorced,30492,1,No,12,3,3,2,4,2,2,4,2,0,2,0,18-25
1268816,40,No,Travel_Rarely,Maternity,2,1,Medical,2,Female,4,2,Other,3,Divorced,66959,5,No,20,4,2,3,15,0,3,12,11,11,8,0,36-45
1084927,32,No,Travel_Rarely,Cardiology,1,4,Marketing,3,Female,3,3,Nurse,4,Married,109431,1,No,19,3,3,2,14,3,3,14,10,5,7,0,26-35
1496230,26,No,Travel_Rarely,Cardiology,1,3,Life Sciences,3,Male,3,2,Nurse,3,Married,55608,1,No,17,3,2,1,8,3,3,8,7,7,7,0,26-35
1872979,28,No,Non-Travel,Neurology,1,2,Life Sciences,3,Male,3,1,Other,4,Divorced,28413,1,No,15,3,2,1,3,2,3,3,2,2,2,0,26-35
1123429,29,No,Travel_Rarely,Maternity,19,3,Technical Degree,4,Male,3,2,Therapist,4,Divorced,44751,4,No,12,3,2,2,8,2,4,3,2,1,2,0,26-35
1563219,22,No,Travel_Rarely,Maternity,1,2,Life Sciences,4,Male,3,1,Nurse,3,Single,35438,0,No,12,3,4,0,4,2,4,3,2,1,2,0,18-25
1252790,37,No,Travel_Rarely,Maternity,13,3,Medical,1,Male,3,2,Nurse,4,Married,44993,1,No,17,3,1,0,10,2,3,10,8,3,7,0,36-45
1720230,43,No,Travel_Rarely,Cardiology,16,3,Marketing,4,Female,3,4,Admin,4,Married,168672,5,Yes,22,4,3,1,22,3,3,17,13,1,9,1,36-45
1028734,39,No,Travel_Frequently,Maternity,2,4,Technical Degree,3,Female,3,3,Other,3,Single,114849,0,No,25,4,4,0,20,1,3,19,6,11,8,0,36-45
1365509,33,No,Travel_Frequently,Cardiology,1,3,Life Sciences,3,Female,4,2,Nurse,1,Married,56448,2,No,19,3,1,2,10,3,3,5,3,1,3,0,26-35
1825987,34,No,Travel_Rarely,Maternity,2,4,Medical,3,Female,2,1,Nurse,1,Single,46001,1,No,11,3,3,0,6,3,3,6,5,1,3,0,26-35
1269351,39,No,Travel_Frequently,Neurology,8,1,Life Sciences,3,Female,3,1,Nurse,3,Married,39428,1,No,11,3,1,1,8,3,3,8,3,0,7,0,36-45
1495147,31,No,Travel_Rarely,Cardiology,2,2,Life Sciences,1,Male,3,1,Other,3,Married,32204,0,No,19,3,3,1,3,1,3,2,2,1,2,0,26-35
1209865,48,No,Travel_Rarely,Cardiology,2,5,Marketing,2,Female,3,2,Therapist,4,Married,42536,2,No,14,3,1,1,14,2,3,9,7,6,7,0,46-55
1138945,53,No,Travel_Rarely,Neurology,23,4,Life Sciences,4,Female,3,4,Therapist,4,Single,149888,6,No,18,3,3,0,33,0,3,12,9,3,8,0,46-55
1310619,28,No,Non-Travel,Cardiology,4,3,Medical,2,Male,3,2,Therapist,3,Married,44321,1,No,15,3,2,0,5,3,4,5,4,0,4,0,26-35
1225300,45,No,Non-Travel,Maternity,2,2,Medical,1,Male,2,4,Admin,4,Married,176316,9,No,23,4,4,1,22,1,3,20,8,11,8,0,36-45
1885928,29,No,Travel_Rarely,Maternity,8,1,Medical,2,Male,2,2,Therapist,4,Married,53088,1,Yes,15,3,3,1,10,2,2,10,7,1,2,1,26-35
1213922,34,No,Travel_Rarely,Cardiology,28,3,Marketing,4,Female,2,2,Therapist,3,Married,70476,1,No,21,4,4,2,8,2,3,8,7,1,7,0,26-35
1211512,27,No,Travel_Rarely,Neurology,5,1,Technical Degree,3,Male,2,3,Therapist,4,Divorced,134484,1,Yes,16,3,2,1,9,3,3,9,8,0,8,1,26-35
1159699,30,No,Travel_Rarely,Maternity,5,3,Technical Degree,4,Female,3,1,Nurse,1,Divorced,33642,5,No,14,3,4,1,8,3,3,3,2,2,2,0,26-35
1677368,34,No,Travel_Rarely,Maternity,19,3,Life Sciences,2,Female,2,1,Nurse,4,Married,30755,1,No,12,3,2,0,10,3,3,10,9,8,7,0,26-35
1030882,31,No,Travel_Rarely,Maternity,26,1,Life Sciences,1,Male,3,1,Nurse,3,Divorced,30566,1,No,17,3,4,1,5,1,2,5,2,4,3,0,26-35
1597825,27,No,Travel_Frequently,Cardiology,8,1,Marketing,3,Male,3,2,Therapist,4,Married,45591,0,No,19,3,2,1,5,3,3,4,2,1,1,0,26-35
1822734,38,No,Travel_Rarely,Cardiology,16,3,Life Sciences,2,Female,3,2,Therapist,2,Single,44079,2,No,12,3,2,0,8,5,4,3,2,1,2,0,36-45
1237678,27,No,Travel_Frequently,Cardiology,3,1,Medical,4,Female,4,2,Therapist,4,Divorced,48794,1,Yes,20,4,2,2,6,3,3,6,5,0,4,1,26-35
1178700,55,No,Non-Travel,Maternity,2,1,Medical,3,Male,2,4,Admin,1,Single,175938,7,No,15,3,2,0,31,3,4,9,7,6,2,0,46-55
1854050,52,No,Travel_Rarely,Maternity,3,3,Medical,4,Male,2,3,Therapist,3,Married,83675,2,Yes,14,3,3,0,28,4,3,5,4,0,4,1,46-55
1833939,35,No,Travel_Rarely,Maternity,16,3,Life Sciences,4,Female,2,3,Other,2,Single,90363,1,No,19,3,4,0,11,3,1,11,8,3,3,0,26-35
1822695,53,No,Travel_Rarely,Neurology,6,3,Life Sciences,4,Male,3,2,Nurse,4,Single,25725,2,No,17,3,4,0,19,4,3,2,2,2,2,0,46-55
1252779,43,No,Travel_Frequently,Neurology,10,4,Life Sciences,3,Female,2,2,Nurse,3,Divorced,55199,1,No,11,3,2,1,9,3,4,9,7,0,0,0,36-45
1831971,27,No,Travel_Rarely,Cardiology,2,1,Marketing,3,Male,3,1,Other,1,Divorced,31931,0,No,11,3,2,1,5,3,3,4,3,0,2,0,26-35
1473219,38,No,Travel_Frequently,Neurology,2,2,Medical,3,Female,2,1,Nurse,2,Married,25914,4,No,14,3,2,1,9,4,2,6,1,0,5,0,36-45
1178469,36,No,Travel_Frequently,Cardiology,7,3,Marketing,1,Female,4,2,Therapist,1,Married,48710,2,No,16,3,4,1,17,2,2,15,7,6,13,0,36-45
1075883,46,No,Travel_Rarely,Cardiology,10,3,Marketing,3,Female,2,3,Therapist,4,Married,95246,2,Yes,19,3,3,1,15,3,3,3,2,1,2,1,46-55
1853111,51,No,Travel_Rarely,Neurology,6,3,Life Sciences,1,Male,3,5,Therapist,3,Single,205139,7,No,13,3,3,0,23,5,3,20,18,15,15,0,46-55
1455592,27,No,Travel_Rarely,Cardiology,9,3,Marketing,4,Male,3,2,Therapist,4,Single,43103,1,No,14,3,1,0,7,5,3,7,7,0,7,0,26-35
1440762,30,No,Travel_Rarely,Neurology,6,3,Technical Degree,1,Female,2,2,Nurse,4,Married,48584,0,No,12,3,1,1,10,6,3,9,2,6,7,0,26-35
1581448,28,No,Travel_Rarely,Cardiology,5,4,Medical,1,Male,3,2,Therapist,4,Single,51534,1,No,14,3,2,0,4,3,3,4,2,0,2,0,26-35
1085909,36,No,Travel_Frequently,Neurology,23,2,Medical,3,Male,4,2,Nurse,4,Married,26996,4,No,17,3,3,1,17,3,3,5,2,0,3,0,36-45
1213892,31,No,Non-Travel,Cardiology,20,2,Marketing,4,Female,3,2,Therapist,3,Married,72786,1,No,13,3,4,1,9,2,2,9,8,0,0,0,26-35
1461811,37,No,Travel_Rarely,Cardiology,16,4,Marketing,4,Male,2,2,Therapist,3,Divorced,66507,4,No,19,3,4,2,9,2,3,1,0,0,0,0,36-45
1501908,35,No,Travel_Rarely,Maternity,16,3,Life Sciences,4,Male,3,3,Other,3,Married,80136,4,Yes,12,3,3,0,10,2,3,8,7,0,0,1,26-35
1065186,49,No,Travel_Rarely,Maternity,4,2,Medical,1,Male,2,5,Admin,3,Married,196466,2,No,13,3,3,1,23,2,4,1,0,0,0,0,46-55
1382014,49,No,Travel_Rarely,Neurology,25,4,Life Sciences,3,Female,3,1,Nurse,1,Married,33716,1,No,14,3,4,1,10,3,2,9,6,1,4,0,46-55
1850673,42,No,Travel_Frequently,Neurology,9,2,Medical,1,Female,3,1,Nurse,4,Single,38567,1,No,13,3,3,0,12,3,3,12,9,5,8,0,36-45
1239516,31,No,Travel_Rarely,Maternity,11,2,Medical,3,Male,3,2,Other,1,Married,71747,1,Yes,12,3,4,0,6,2,2,6,5,0,1,1,26-35
1290256,30,No,Travel_Rarely,Neurology,2,1,Medical,2,Male,2,1,Nurse,4,Single,28560,0,No,13,3,4,0,6,3,3,5,3,1,2,0,26-35
1239491,35,No,Travel_Rarely,Cardiology,1,3,Marketing,2,Male,3,2,Therapist,3,Married,49529,9,No,11,3,3,0,15,2,3,11,9,6,9,0,26-35
1822238,28,No,Travel_Rarely,Maternity,10,3,Other,3,Female,3,2,Nurse,3,Single,38430,3,No,13,3,4,0,10,4,4,8,7,1,7,0,26-35
1220579,39,No,Travel_Rarely,Maternity,23,3,Medical,3,Male,3,1,Nurse,1,Single,40992,0,No,13,3,1,0,6,2,3,5,2,0,3,0,36-45
1143606,48,No,Travel_Rarely,Cardiology,2,1,Marketing,2,Male,4,2,Therapist,2,Married,85260,3,No,12,3,4,0,12,3,3,2,2,2,2,0,46-55
1200749,34,No,Travel_Rarely,Neurology,1,3,Life Sciences,4,Female,2,1,Nurse,2,Married,34587,5,No,17,3,1,1,7,2,2,5,4,0,2,0,26-35
1633070,55,No,Travel_Rarely,Maternity,2,2,Medical,4,Female,1,5,Admin,3,Married,201464,4,No,14,3,4,1,23,5,3,19,9,9,11,0,46-55
1066528,38,No,Non-Travel,Neurology,2,3,Human Resources,1,Male,3,1,Other,2,Divorced,27216,5,No,13,3,4,3,13,3,3,11,10,3,8,0,36-45
1157111,37,No,Travel_Rarely,Cardiology,10,4,Life Sciences,4,Female,2,2,Nurse,4,Divorced,70287,2,Yes,14,3,3,3,8,5,3,1,0,0,0,1,36-45
1792052,29,No,Travel_Rarely,Maternity,15,3,Life Sciences,3,Male,3,1,Nurse,4,Single,24570,1,No,19,3,1,0,6,1,3,6,5,1,5,0,26-35
1676128,35,No,Non-Travel,Neurology,3,3,Life Sciences,3,Male,2,1,Nurse,3,Married,13451,1,No,18,3,3,2,1,3,3,1,0,0,0,0,26-35
1148181,33,No,Travel_Frequently,Cardiology,25,3,Medical,2,Female,3,2,Nurse,3,Married,47660,1,No,12,3,1,1,10,3,2,10,7,0,1,0,26-35
1844032,36,No,Travel_Rarely,Cardiology,2,4,Life Sciences,3,Female,3,2,Other,4,Single,47271,3,No,15,3,3,0,17,2,2,13,7,6,7,0,36-45
1146009,23,No,Travel_Rarely,Maternity,10,3,Technical Degree,4,Male,4,1,Nurse,3,Married,21767,2,No,16,3,4,1,4,2,3,2,2,2,2,0,18-25
1090887,32,No,Travel_Frequently,Neurology,2,2,Life Sciences,4,Male,3,1,Nurse,4,Single,32214,0,No,13,3,3,0,8,2,2,7,7,3,6,0,26-35
1709085,36,No,Travel_Rarely,Cardiology,1,4,Life Sciences,2,Female,3,2,Nurse,3,Single,71558,6,No,13,3,1,0,15,5,3,1,0,0,0,0,36-45
1767733,42,No,Travel_Frequently,Maternity,2,3,Life Sciences,4,Male,3,3,Other,4,Married,106302,2,Yes,14,3,3,1,24,3,1,20,8,13,9,1,36-45
1790839,55,No,Travel_Frequently,Maternity,18,4,Medical,3,Male,3,2,Other,2,Married,67043,3,Yes,14,3,4,2,17,3,3,8,7,6,7,1,46-55
1629597,35,No,Travel_Rarely,Maternity,6,1,Life Sciences,3,Male,3,1,Nurse,3,Married,36813,0,Yes,14,3,4,0,4,3,3,3,2,2,2,1,26-35
1209768,40,No,Travel_Frequently,Neurology,11,3,Technical Degree,4,Female,3,2,Nurse,3,Married,66392,1,No,11,3,1,1,10,2,4,10,9,9,4,0,36-45
1037474,28,No,Non-Travel,Maternity,24,2,Technical Degree,2,Male,2,3,Other,1,Single,91581,1,No,12,3,1,0,10,2,2,10,7,1,9,0,26-35
1110876,37,No,Travel_Frequently,Maternity,10,3,Medical,1,Male,3,3,Therapist,3,Divorced,105504,6,No,11,3,2,2,17,5,3,1,0,0,0,0,36-45
1302685,40,No,Travel_Rarely,Neurology,6,2,Medical,3,Male,3,4,Admin,4,Single,172589,1,Yes,21,4,4,0,21,2,3,21,7,7,7,1,36-45
1638565,28,No,Travel_Rarely,Maternity,21,3,Medical,3,Male,3,1,Nurse,4,Married,28487,1,No,11,3,3,1,5,2,1,5,2,0,2,0,26-35
1075989,28,No,Non-Travel,Neurology,1,3,Life Sciences,3,Female,1,2,Nurse,4,Married,70077,0,No,11,3,1,3,10,6,3,9,8,7,5,0,26-35
1440066,29,No,Travel_Rarely,Neurology,9,4,Medical,4,Female,3,1,Nurse,3,Married,31227,9,No,17,3,3,1,9,2,3,5,3,1,2,0,26-35
1432464,36,No,Travel_Frequently,Neurology,18,4,Life Sciences,3,Male,4,1,Nurse,4,Married,38724,4,No,18,3,4,2,4,2,3,1,0,0,0,0,36-45
1051013,35,No,Travel_Rarely,Maternity,6,4,Life Sciences,2,Male,1,2,Nurse,4,Single,69783,1,No,13,3,2,0,17,3,3,17,11,11,8,0,26-35
1800484,42,No,Travel_Frequently,Neurology,5,2,Other,2,Male,3,1,Nurse,3,Married,21977,4,No,17,3,4,1,8,4,3,2,2,2,0,0,36-45
1553672,47,No,Non-Travel,Maternity,29,4,Life Sciences,1,Male,3,3,Admin,2,Married,124415,1,Yes,12,3,4,1,10,2,2,10,7,9,9,1,46-55
1619511,31,No,Travel_Rarely,Maternity,11,4,Life Sciences,4,Male,3,1,Nurse,4,Married,24738,3,Yes,19,3,2,1,8,2,3,6,4,0,2,1,26-35
1575266,46,No,Travel_Rarely,Neurology,1,2,Life Sciences,4,Female,3,1,Other,1,Single,35942,6,No,12,3,3,0,10,3,4,7,6,5,7,0,46-55
